2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,lon,lat
0.8723639632164836,0.8342859216518788,0.6823020263105098,0.8126503104510914,0.7912198802282266,0.7241824440619622,0.7184374686041521,0.7579550087748843,0.8272677609843656,0.8786691091892814,0.8574614431580296,,0.8669012342285385,0.8490715056249035,0.8264994783567252,0.8003924473900247,0.7869503832190399,0.7511032481214964,0.6943347207126005,,0.8331786798358051,0.8635289685000432,0.8857324208419115,0.8780450436647769,0.8574897429456587,0.8205669096653291,0.8309265098716583,0.7902436994027181,0.7885883109574725,0.7310592241274475,0.7327932240839624,0.7717859509609012,0.8744168989291478,0.8527234426722842,,0.8852399265083273,0.8811991215614333,0.8431303931409838,0.8204319292710951,0.8132251420528053,0.7832014812321157,0.7337623086672516,0.6566091557395904,0.7770345412757125,0.8532698188661493,0.8771863332500062,0.873201130861644,0.8841612196555471,0.8542872747132714,0.8495644259524118,0.8225890673238121,0.8091980525358003,0.7809244947919166,0.726184125816242,,0.7161521309004114,0.8706382978723405,,0.8677917675974481,0.855025784234782,0.8240452941345243,0.8100796388908221,0.787619881451962,0.7640831601691324,0.7655798669693571,0.72152463772908,0.7933235847085859,,,0.8706988829965437,0.8195783720476283,0.8740469878416673,0.8560174213796197,0.8339652880931905,0.8210261735392022,0.7893697093017514,0.7273837930705356,0.7543654874060899,0.7721925313434844,0.711825586147252,0.878714458775743,0.8778510466856326,,0.8544967955489824,0.821197186468252,0.8156748176168602,0.8018107879996931,0.763318344638366,0.7226554631521395,0.6696930875062664,0.8162985385233884,0.7873620572453394,,0.8789270882747027,0.8682011694253565,0.8423199830550618,0.7960433950223357,0.793229752460958,0.7796292978160028,0.7022923262690511,0.695428001182732,0.8530649600976241,0.8215257783861173,,0.8816550398515303,0.8778273045120879,,0.8372614017193647,0.8082359362354845,0.7953115623608665,0.7645375084045721,0.7205175953779307,0.7288494547441952,0.8277739805766906,0.871684762863388,46.80352885978877,-16.319918345420387
0.8765908279951745,0.8416426374890018,0.6724209209041442,0.8153079387682449,0.7907809887747791,0.7267382225804089,0.7071336465368765,0.7469053282175038,0.8350398686529932,0.886427985055873,0.8624571666652494,,0.8686254009954517,0.8571092034714435,0.8328640655825624,0.8144629396984926,0.7947360653318245,0.7541622667206175,0.6981792848939016,0.7187316691650916,0.8371409039601913,0.8578502679439544,0.8900278838869816,0.8800000000000003,0.8699233539569674,0.8303440364742825,0.836422137680805,0.7944438299968831,0.7916559156858464,0.7264234517194169,0.7331442568003094,0.7634754893009513,0.8787204652853509,0.8426734574125663,,0.8889123578810899,0.8828216829150245,0.8483138649507496,0.8312760672946249,0.8275450646544775,0.7878618662747979,0.7294826710615833,0.6487300904003442,0.7759692698330024,0.8574287957337559,0.8849737501773638,0.8761087857756011,0.8863544593073707,0.8627450980392158,0.8576011977969092,0.8303119214782213,0.8180642811617956,0.7882103047049759,0.7329020757334901,,0.6812650574677367,0.8770079826549719,,0.8754399306722318,0.8558363742848134,0.8376546315899401,0.8244436560974908,0.7924954703968516,0.7675211908207568,0.7595172548038155,0.716971331041136,0.787679741342636,,,0.8767563480562031,0.8642196998402004,0.877484557248801,0.8521265189421015,0.8321226494369854,0.8280618984714097,0.8004615384615384,0.7307042570763571,0.7411236203293718,0.7622065044270522,0.7084087848818312,0.8838815332087072,0.881305104550543,,0.8632089964972652,0.8254092261904762,0.8170991911874164,0.804478681142836,0.7654170113559451,0.7209232670023775,0.6601735174893156,0.8153422070604004,0.8020051943529548,,0.8795182706476016,0.8749427036937739,0.8437756177538355,0.8008787231462393,0.8023779603673272,0.7778035195428263,0.6942270058708416,0.6876978343807145,0.8551956759147902,0.8251864636627011,,0.8867455292135018,0.8823731615691217,,0.8411017868455537,0.8225969524084639,0.8063303210571728,0.7717849028983166,0.7278422982885087,0.7201400241361897,0.826851378860772,0.8722629238171894,46.803798354374,-16.319918345420387
0.8745831103059251,0.8439181261135977,0.7028447202870063,0.8176347826086957,0.785784392454985,0.7089256288140812,0.7027358566701639,0.7357634952472313,0.840334070253009,0.8928358086821325,0.8678096432460977,,0.877047337380446,0.8570381500348152,0.8358737605487697,0.8169367681498829,0.791273460375366,0.7452298184627268,0.6918969013515869,0.716859968257844,0.8400085802715044,0.823601403356088,0.8930293321720737,0.8817431495543081,0.8767768204457047,0.8409880138904448,0.8419717626872075,0.7875492236586247,0.7795943549009023,0.7129519988256593,0.7248115952505737,0.7567974101989766,0.8825457447414924,0.8507471179342444,,0.8913811545816993,0.8880918698510444,0.8585779070762388,0.8375347157523003,0.8289416440321233,0.784740551534932,0.7225799248204251,0.6492117718230669,0.7779546232263507,0.8661161006159458,0.8894190633018038,0.876367934637891,0.8898349697096303,0.8609133927936613,0.8620567375886524,0.8387061282869404,0.8225143796220215,0.7829605299374278,0.7181763399080796,,0.7268539951820842,0.8811358718347821,,0.8790492718116236,0.8594455753488087,0.842556220018301,0.831293460536427,0.78687808583365,0.7598384654215045,0.7494744651910475,0.716326448443854,0.7936117533244789,,,0.8786865471091668,0.8711653975120819,0.8844100350405018,0.8559951466828446,0.8423290632649051,0.83491196992155,0.7993860833225467,0.7223525906060269,0.7347974210564877,0.7534650644409808,0.730728241563055,0.8828351912551986,0.8818543545311139,,0.8690807332685411,0.8282222673530477,0.8226852623910544,0.8060841609428031,0.7534549778204599,0.7080151967835934,0.6630377587864932,0.8251586843623775,0.8132173216176766,,0.8826198398420708,0.8775332608149945,0.8528431005511202,0.8113591909213005,0.8033521657250472,0.7734753327525968,0.6893038262207841,0.6835779652959354,0.8614537888448889,0.831479955549172,,0.8884952928035744,0.88702542874039,,0.8486397445912441,0.8252009968386478,0.8057616374807445,0.7728309044813687,0.7097687414978492,0.7285151841913885,0.8368294952484924,0.8757479297988947,46.804067848959235,-16.319918345420387
0.8714386900545811,0.8435932906795779,0.6830964586581713,0.819049537203254,0.7851027242284371,0.7052479450817452,0.7053711038265246,0.7297488066773132,0.8324362244897959,0.8832143881493478,0.8675487892949937,,0.8678586812240126,0.8534614848864746,0.8336980715635114,0.8142103187273445,0.7868711398359372,0.7442317700803793,0.6870983109960538,0.7160052193827282,0.8502379933682748,0.8071577206274676,0.8869910104679168,0.8790580858308331,0.8722369503610934,0.8389136904761905,0.8345359165198948,0.7843651937081844,0.7740581690415772,0.7209127877136878,0.723392526320546,0.7653973563181423,0.8804337658038842,0.84709499670794,,0.8845077461269364,0.882767295597484,0.852387944291436,0.8316793683864249,0.8236378456329552,0.7838755466891737,0.7292023342721967,0.6522153995670804,0.7776236929354756,0.8587452792965445,0.8832652238308301,0.8737684729064041,0.8913851293764702,0.8608634180042094,0.8637374811267656,0.8340932313266876,0.8166688074572913,0.7841875641589677,0.7221891043036488,,0.728645373661236,0.8717850814070746,,0.8723638585109407,0.8534625899401239,0.842791531516546,0.8297800875171442,0.7910559077479132,0.7660179625457475,0.753025317011101,0.7139786645594627,0.7923272298676937,,,0.874689232748006,0.8688718057991442,0.8805071845275281,0.8527846660253978,0.8353955284187842,0.8272997414832056,0.7968433003890038,0.7306314189655966,0.7287772267335186,0.753084965890834,0.7551439941157612,0.880538033671841,0.8819277879049536,,0.8648787687117856,0.8279255319148936,0.8212649962756939,0.8052502194907816,0.7613173236836817,0.7126162695451153,0.6680408867743983,0.8214561434764535,0.8103430589545569,,0.8720402941081203,0.8744519084229438,0.848168868577032,0.8085005988893326,0.8014702508236892,0.7710932323710363,0.694938846717767,0.6837500781117489,0.8607945673335683,0.8325491794168859,,0.8893653785736726,0.8823623406091208,,0.8491153023527125,0.828158869412347,0.8122762058555081,0.7738208336726293,0.7135625969502073,0.7143287907596177,0.8261280136925666,0.8783588338281192,46.80433734354447,-16.319918345420387
0.8747113505832198,0.8437061544057785,0.7253760477666783,0.8209570368255782,0.792246039142591,0.7140454931778512,0.7125667567745764,0.7316561095675015,0.8329508949059203,0.8856017753750147,0.8688173323016487,,0.8715899890879649,0.8514903521285383,0.8363025881502478,0.8162702650228133,0.7928474369325903,0.7452065548032578,0.6956266592147548,0.7236146107830503,0.8697646480642168,0.7889811417905646,0.8952910300425782,0.8835652966779638,0.8711870635795663,0.8322591668011352,0.8351489311767812,0.7921715192798441,0.7774328697363482,0.7277314302945019,0.7270073539043057,0.762079141626644,0.8772496948625957,0.8450781239320326,,0.8867257634111823,0.8887809533548067,0.8557233567873693,0.8302004538577912,0.8225920635906352,0.7900324620864537,0.7344117029200007,0.649959454411269,0.7710833402300754,0.8641563786008231,0.8818558136987158,0.8771440126767752,0.8921338586085978,0.8638491957592374,0.8613375215503625,0.831179141356026,0.8162608503751656,0.7875125309727817,0.7226483909196976,,0.7265265000743226,0.874644643390608,,0.8735144914683033,0.8552564494748649,0.8318526543878657,0.8214114626247917,0.792200459483665,0.7677782996712071,0.7561695970187716,0.7165271363774809,0.7940522157158565,,,0.8805487551388055,0.8705481778492076,0.8800940020295892,0.850456691797266,0.833691006804967,0.8271035080447642,0.7963091385421484,0.7380353126943873,0.7230488687527611,0.7581427096277368,,0.8770989308931818,0.8868746061236015,,0.8615140248904716,0.8306466318975892,0.8207896222104764,0.8013164332597879,0.7646505502774904,0.7180945312862378,0.6634017498486766,0.8205630077460798,0.8017684311148285,,0.8620953648997255,0.8789547973973217,0.8461991592363509,0.809575425768404,0.8011043301365882,0.7751800316153081,0.6955214221816176,0.6924466593988475,0.8558697909045935,0.823080613460854,,0.8895666289537114,0.886316606311433,,0.8500984150005179,0.8255332581736188,0.8094700521663133,0.7692351652538336,0.7153768158515669,0.7148482903388096,0.8320147263233032,0.8811603505051069,46.8046068381297,-16.319918345420387
0.8816726355269955,0.8460187820905051,0.8005910774286904,0.8240357029008608,0.7952506596306068,0.7229191808631062,0.7234401349072513,0.747578535784108,0.8367196301619984,0.8971137181709107,0.8734811537365712,,0.8756981875982347,0.8546104996166987,0.8405907673759266,0.8198678812857499,0.7987987690846304,0.7523736959324816,0.6957300405316241,0.7172163913790465,0.8725827868134239,0.7605151221439552,0.9030980919860303,0.8909279315416502,0.8744988925296089,0.8448298891369473,0.8446339414190385,0.8052687465237397,0.7900540030946746,0.7376426615498389,0.7322698207912307,0.762858562131124,0.8843933180247531,0.8558866090312048,,0.8954830970192773,0.8926332816607131,0.859580144632451,0.8402906530329419,0.8375486849064768,0.7956332891567431,0.7406199647049798,0.6499995400057039,0.7676040476170614,0.8671438376311404,0.8941231883498445,0.883780835006488,0.8984883423007941,0.8683424567549813,0.8665535815791612,0.8430385600455322,0.8211488130768171,0.8012603191020706,0.7310416242903901,,0.7250855655695865,0.8827102134364705,,0.8810878096851713,0.8599700868473025,0.8421887990325749,0.8347045045393834,0.8008672580389674,0.7719318146662404,0.7648534013716703,0.7109629270170097,0.7883830562709081,,,0.8880186250173454,0.876761859051276,0.8866630248864928,0.8563306576788327,0.849563604523072,0.8377466469069522,0.8063706078927545,0.7578274821960315,0.7347970725216234,0.7618461970940142,,0.8907081488210136,0.8911805021828871,,0.8695614936622131,0.8361864154147733,0.826006588579795,0.8125444141077908,0.7709472495411982,0.7271847124178705,0.6733985806391762,0.8206437564214627,0.8154393279784168,,0.8700873629102516,0.8812788510856557,0.8481399124664691,0.8154591994309728,0.8079905170906123,0.7835732105162158,0.7022915208053437,0.7133040262811255,0.860610004291905,0.8217109088908797,,0.8932456808433882,0.8890719826373539,,0.8528041639557579,0.824439020836369,0.8207984028246342,0.7781017778195842,0.7242978272390037,0.7268017120379836,0.8384418807332674,0.8928393233651477,46.80487633271493,-16.319918345420387
0.879960244120812,0.8421796878945508,0.752736405583786,0.8268126020439016,0.7909478051976413,0.7207102736002899,0.7260992758946374,0.7426115603998914,0.838363242613442,0.8956240712621091,0.8728666628320692,,0.8756515655063843,0.8513468120455019,0.8409968441707584,0.8211053576295237,0.7987649285233211,0.7516293170868293,0.6979352678571429,0.7214841518270261,0.8718413620646658,0.7178234031458057,0.9015503629186299,0.8945893774892691,0.8783908227431787,0.8437129654298078,0.8460258482949011,0.7981515859233089,0.7940198027597882,0.7379277735090726,0.741842354477166,0.7645313773431133,0.8852002172235401,0.8567333072327957,,0.8951139202806228,0.8954677566609989,0.8588062943598292,0.8416075220997986,0.8326612103502532,0.7947683080927145,0.7380564578427632,0.6598995226879919,0.7697658677409622,0.8691414037258541,0.8927927518446133,0.8815301500121909,0.8967694964613457,0.8711692903186479,0.8626775271512114,0.8410726303256201,0.8191207082935023,0.8003606720276761,0.7290056764512735,,0.726234304122017,0.8794194695680442,,0.8807956057452835,0.8621191421249625,0.8439100584837806,0.8338799833695202,0.8042688933714874,0.7749148467241034,0.7561807526783262,0.7200967191505535,0.7826053370183765,,,0.888437638365116,0.8768567665722153,0.8853838808925985,0.8598244569298087,0.8424292237442922,0.8379241144350585,0.8094002575924438,0.7490687243424055,0.7333471109315849,0.7618742310558145,,0.8922866884013101,0.8913017793426121,,0.870563780166295,0.8402277912385264,0.8280883192690817,0.8166968329866459,0.7731476444347731,0.722344115585255,0.6709026690456249,0.8146972619174171,0.8171890056440141,,0.8685996842417395,0.8859993348852677,0.853679175229247,0.8211437057060795,0.8096810286322199,0.7892561210556835,0.7072022859063788,0.6987729395156912,0.8559697209848879,0.8213669339442536,,0.8980599730617452,0.8890842777126482,,0.8518974495483057,0.8297928186463219,0.8240978982643219,0.7827768467190924,0.7307286752871969,0.7311532314883233,0.8322303702378823,0.8909213294068155,46.805145827300166,-16.319918345420387
0.8818474932794061,0.8525911898717426,0.7224574949969103,0.8314718229232922,0.7970080348026812,0.7268966235027797,0.7202742100701286,0.7436821865128417,0.8306843335931411,0.8906059533640046,0.8682607823470412,,0.8769651518800095,0.8591725270410168,0.8456810152137862,0.8262982646521422,0.803153127970034,0.7601550648912859,0.7021234210168878,0.7257484477777095,0.8726225292285561,0.721136953452963,0.8962156195979453,0.8866165684053873,0.8757806171774973,0.8387187924418233,0.842431843068255,0.8066812446160982,0.7886530385789037,0.7395020259670264,0.7322136183516922,0.762907040638364,0.8790708013782372,0.8477831606058749,,0.8969912762433535,0.8934408100071269,0.8616062206136326,0.8454565379388946,0.8435288093732118,0.8021824338001213,0.7457187431971556,0.6599225897255454,0.7678374394948576,0.8536855917644035,0.8876650515959613,0.878934281554774,0.8918138252478173,,0.8701292094821448,0.848685770347055,0.8314792415543706,0.8066731741946934,0.7380494276200767,,0.7336883530624357,0.8779684750316954,,0.8809453595652356,0.8668115516708043,0.8475000220963225,0.838081408140814,0.8064847801578353,0.7809516432015803,0.7526789120837194,0.7232864779251634,0.7956260475003066,,,0.8836835755050074,0.8745078622253811,0.8830307773009882,0.8620960848008207,0.8485375268558389,0.842361960981931,0.8060189071796182,0.7552221188926248,0.7395567191802465,0.7583770076077769,,0.8839885017754612,0.8866051006627583,,0.8689625225465963,0.841935679980546,0.8330544328021351,0.8209040328990566,0.7779085598840529,0.7446218385424793,0.689177723937059,0.8298360512902428,0.8305009736236502,,0.8644482698716027,0.8838740239798754,0.8591768933487015,0.8270426958149646,0.8131432954565726,0.7977965353536265,0.7178364282181557,0.6972847893319885,0.8491285256323915,0.8212816947246963,,0.8894971455384376,0.8856537605145968,,0.8548112497135187,0.8325179301032845,0.8299163215569983,0.7847197106690779,0.7349478034124027,0.7325556347246848,0.8245531048057925,0.883381121688267,46.8054153218854,-16.319918345420387
0.8806373033116068,0.8506676860789406,0.7150502053856687,0.8259160868648534,0.792596615395396,0.724723273331683,0.709073384583097,0.7399002174747346,0.8289560693208899,0.8866511953204477,0.8651644406861159,,0.8733412710738384,0.8626836596862968,0.8415300546448089,0.8210413351589387,0.8029090771529631,0.7542324767551168,0.6964920050979365,0.698483265592472,0.8710727806511093,0.7378871722963668,0.8911273811278725,0.8834883894324368,0.8742619345300565,0.8385705254546132,0.8387455080039202,0.7891620518519937,0.7867542630790783,0.7358308500070954,0.7296744319609463,0.766632859230628,0.8769289577257412,0.8343094206368897,,0.8915334864701953,0.8895865438211089,0.8576587267949478,0.8383031213128822,0.8403473396643686,0.7916022362317117,0.7416579299374572,0.6617554420102191,0.7736174838926283,0.8590504652584391,0.8878303672851192,0.8763407101759422,0.8916679222540307,,0.8686977765189067,0.8421895276134622,0.8181202189689912,0.8027756417298326,0.7390994965577358,,0.7161942306488954,0.873674334752895,,0.8802659636986416,0.8611308577681575,0.8491575871767566,0.8383024343357793,0.8024826235189965,0.7701068999028183,0.7409899039645407,0.721274193291878,0.7886215644137085,,,0.8799206384993462,0.8727603839455413,0.8833254605573923,0.854940004664864,0.8439808660897558,0.836916542406579,0.804477460621757,0.7306091077947865,0.7199648802034776,0.7539264413518888,,0.883924954146011,0.8843913668175569,,0.8668182987872198,0.8349104086974031,0.8276214155994982,0.8161160167118459,0.7713930237724951,0.7248189241244608,0.6685492379576023,0.8249577006745917,0.8301578822412156,,0.8499186842186013,0.8762920835236,0.8531039819058388,0.8136315518036968,0.8086201919943388,0.7851423163718426,0.7063643666874945,0.6854199821619069,0.8679667063020216,0.82266616597822,,0.8905896718793084,0.880997321244591,,0.8518846252020761,0.8329834423997541,0.8120212927214202,0.7774290735626413,0.7301867992782959,0.7153407682775713,0.8003153628123397,0.8827308362369337,46.80568481647063,-16.319918345420387
0.8720305326080752,0.8317457641406052,0.6662411690912693,0.8185001459002044,0.787262491203378,0.7278385168197057,0.7291918281252657,0.7562993289157135,0.8383802645063688,0.8878039231040286,0.8654806617392772,,0.8659795585330241,0.8510770240939683,0.8339674467808689,0.8117022171933007,0.7871761694732768,0.7547427131046549,0.7013793287207681,0.7103354970129061,0.8683248274378681,0.73188151563753,0.8867648559474814,0.8796980194783972,0.8628136532994296,0.8311913410654029,0.8343054757215684,0.7876706999182976,0.7794334822832207,0.733263776913592,0.7281316942659306,0.765801394414464,0.8761157128689362,0.8531415196065539,,0.8828321610634317,0.8801347470182669,0.8471998780714974,0.825588580332596,0.8257639144549684,0.7798802641287395,0.7332151363742189,0.6609987066982614,0.7726743722598645,0.8581170125771287,0.8801423187729897,0.8733474231832222,0.8856495193341827,,0.849946557252698,0.8301622475229872,0.8120146389359993,0.7847964866210894,0.7247573112980454,,0.7255864955443329,0.8760174643830496,,0.8695696408586837,0.8524084589778733,0.8336077410572208,0.8153612758202824,0.7818344740805704,0.7546530795744044,0.7345612329408376,0.7187322789994329,0.7900196220516035,,,0.873977591668736,0.8663657392533575,0.872315181546944,0.8461986446421008,0.8313644283485828,0.8278185078842956,0.792353626018703,0.7246794462582303,0.7372769685530112,0.7514981289015945,,0.8809886911997642,0.8796178194423793,,0.8542551212003315,0.8240626728768493,0.8156464568807826,0.8050414748194993,0.7543834279310221,0.7195108052426249,0.679073471366249,0.8281601374020245,0.8309672673777124,,0.8389509381387265,0.872773284374535,0.8432092246162903,0.8079395219883572,0.7965830863704351,0.7758150142066697,0.7017581628991748,0.682856223866195,0.8558637628950386,0.8288012144035266,,0.8864468864468863,0.8804019394280094,,0.837890265723507,0.8173073590072446,0.7963275035581129,0.7612772793732739,0.7148904382470119,0.7211986248486277,0.820842856570031,0.8890143804583359,46.805954311055864,-16.319918345420387
