1987-04,1989-03,1989-04,1989-06,1989-09,1990-04,1990-07,1990-10,1990-11,1990-12,1991-01,1991-03,1991-05,1991-06,1991-07,1991-09,1991-10,1991-11,1992-04,1992-08,1992-11,1993-04,1993-06,1993-07,1993-12,1994-01,1994-06,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-05,1995-06,1995-08,1995-09,1995-10,1995-11,1995-12,1996-02,1996-03,1996-04,1996-06,1996-08,1996-11,1997-01,1997-03,1997-05,1997-07,1997-09,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-05,1999-08,2000-03,2000-06,2000-08,2000-09,2000-10,2000-12,2001-02,2001-03,2001-08,2003-11,2003-12,2004-03,2004-06,2004-07,2004-08,2004-09,2005-02,2005-03,2005-06,2005-09,2005-10,2005-11,2006-02,2006-04,2006-05,2006-06,2006-07,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2008-01,2008-02,2008-03,2008-04,2008-05,2008-09,2008-10,2009-05,2009-06,2009-11,2009-12,2010-04,2010-11,2011-01,2011-07,2011-10,lon,lat
,0.6828844708260973,0.8381999346942008,0.7510831866243584,0.6612166651611414,0.7692272920414785,0.73945768803848,0.5437561825804323,0.618083443953422,0.7788533965685589,0.8320193861066236,,0.842010807014806,0.7840609899231281,0.6414842859626417,0.6286997122860812,0.6193102141368202,,,0.6455177979195575,0.7061185404206706,0.8095481335952848,,0.7615642999294507,,,0.7835957408562697,0.6848023290156533,,,0.698921048124679,0.5488722860433111,0.344774534101516,,0.8356860959319976,0.804942977281665,0.6941138586628383,0.7387026391977511,0.6683068198402936,0.5835552909472629,0.5487749461780855,,0.8599552402989037,,0.7548210743870527,0.7637499242010797,0.6776747555994247,0.3677850774284374,0.8145547682338589,0.7778607956432225,0.7782048267896023,0.7246441523365605,0.6549441712288515,,,0.7777111425546072,0.8083883968320915,0.7348998452194535,0.7707877745188471,0.729822724212731,0.6828131416837783,0.6342514870774524,0.6240717762718337,,,,0.8279977594898532,0.8236030332032689,0.7726078356115852,,0.8247023967924496,,0.6700038900149459,0.6933621042025114,0.5936056354803857,,0.8055206783982694,0.791893036704175,0.6801881895590136,,0.6188049811493201,0.8134850506726294,0.7216060699569803,,0.6651962232152215,,0.6763363563355729,,0.7160671260092151,0.6694939881579426,0.6109502500658068,,,0.7858058750388561,0.7183070353068549,0.7445919317468224,0.6133484829356565,0.625788438611329,0.5751303122798781,0.7048803324736763,0.8166515268759321,,0.8081130326375346,0.7725711067304984,0.761938454281642,0.7811162546947331,0.7520169851380043,0.7283210175514037,0.6397080600803894,0.6554073747822088,,0.7980947578829842,0.8307015173159338,0.7836989309092401,0.649020365811479,0.6130918750681458,0.7757796517139862,0.750158583393362,,0.5129322434587491,0.7968052329715126,0.711939200784506,0.5250483256120344,0.6859799638206264,0.6170510352414255,46.80352885978877,-16.319918345420387
,0.6914761264290518,0.8015287891808766,0.7938890488135872,0.6668081535955778,0.7406080829880034,0.7563444750916947,0.5863249488849792,0.618083443953422,0.7832924403862844,0.8359406432679337,,0.8475554091572162,0.7612139038495936,0.6553964982639856,0.6138162164256447,0.6005019008558534,,,0.6282028054048384,0.6933172163702297,0.7885011441647599,,0.7118227561727192,,,0.7295825239875451,0.6740997864643767,,,0.698921048124679,0.5488374379393405,0.4102374309628195,,0.8409637669182598,0.7786344040082339,0.7547524329087352,0.7784955002978898,0.6683068198402936,0.630964938188262,0.5335315250186266,,0.8642597154307144,,0.7621175272891805,0.7732464871760184,0.7248100528941216,0.3749438185956824,0.7969866455427799,0.7808008381625905,0.7822447914575891,0.7415199656504938,0.6868256850101212,,,0.7620818452868517,0.8141370062275558,0.7200006906315825,0.7552093831284135,0.7408496899502895,0.7197708312393206,0.6511899114484504,0.6288646193567842,,,0.7719751681836171,0.8160371542476675,0.8261027343820876,0.7767406806191662,,0.8457742245192783,,0.6948578268764519,0.6976927258073584,0.5769531029931347,,0.8109047198692787,0.791893036704175,0.6973579699845325,,0.6331359596581898,0.8208244190175917,0.7561955912821563,,0.6801470922876675,,0.715,,0.7651232819534303,0.678611797951254,0.615518478650879,,,0.8113540163307212,0.7768869312819056,0.7497188448235619,0.6526604290709764,0.6457106313628815,0.5751303122798781,0.707892919527156,0.8088473031891442,,0.8062600455722021,0.7792705460437089,0.7701317860926563,0.7897033524944405,0.7569082001857129,0.7054899948691638,0.6451985875441393,0.6454190623547466,,0.8033534446471166,0.8105306643632404,0.7692757401213329,0.6436774486718719,0.5837874316334445,0.7628681465933262,0.7551962075322622,,0.4747994464865688,0.8212742623214304,0.6894293732460245,0.5494175469085182,0.7182481136449859,0.6032974139610264,46.803798354374,-16.319918345420387
,0.7187769021919079,0.805914818478492,0.7982246019444836,0.6668081535955778,0.790801380725814,0.7663797679532874,0.5500051106217303,0.6023861821086263,0.7918348780349123,0.8243520811937413,,0.850191907514451,0.77090503475036,0.6683019238845848,0.5998415288691009,0.58204506322552,,,0.6515901880368334,0.6968002081165453,0.8126455553086014,,0.7118227561727192,,,0.7057938582469865,0.6740997864643767,,,0.7098808324358128,0.5667225170530624,0.43574547723019336,,0.8458677060807503,0.7830827783063748,0.7481273615131361,0.7784955002978898,0.6417616463370847,0.5963103965007492,0.5336938159768072,,0.8702672312314423,,0.790410273912802,0.790727017469034,0.7302891094563091,0.36893148739794096,0.825079640891978,0.7743217527491959,0.8133109250422657,0.7229892275735472,0.7049734219984076,,,0.7138007987693463,0.8168838729902818,0.7330798604253077,0.7642687469382851,0.7168505150057771,0.7247615850889491,0.6565294821763967,0.6119887349161647,,,0.7907371689896527,0.8220423458872026,0.8130438899265775,0.8111726029989121,,0.8294453218721142,,0.7001774216055658,0.7018724237999298,0.5669075299293889,,0.7961592336541504,0.7975327665445294,0.7026899383983574,,0.6504006238204482,0.8276238490062913,0.7603447371641349,,0.6801470922876675,,0.7694937025011596,,0.7737073918039067,0.621442876437986,0.6000461984043782,,,0.8169325199507458,0.7540575017172015,0.7669250387558134,0.6900074556189171,0.6312036795276065,0.5490798661623508,0.7047263170861906,0.8004209114782189,,0.799102409192908,0.7889988155786246,0.7740205382780943,0.7650131076854562,0.7382542874756193,0.6784812574535062,0.6451985875441393,0.6713842173350583,,0.80832713627544,0.8357585632151618,0.8244161585218075,0.6233909300475328,0.6211479178909819,0.7897090417723857,0.79363233038591,,0.43331666644143846,0.8238391218048478,0.7119650926205865,0.5529428246590548,0.7235674848528711,0.5726797537460796,46.804067848959235,-16.319918345420387
,0.6872539495884248,0.84083321166107,0.7938890488135872,0.6380677150859553,0.7611758761999213,0.7562649577721079,0.5500051106217303,0.6134392326269602,0.7766620671310536,0.8299646781789639,,0.850191907514451,0.77090503475036,0.6890270990670812,0.5998415288691009,0.5638909224011714,,,0.6515901880368334,0.6773862470065001,0.8095481335952848,,0.6706178412007311,,,0.7655050264215577,0.667902031894282,,,0.724159988628085,0.5755471245150366,0.5283921030282582,,0.8409155621687654,0.804942977281665,0.7275313127450043,0.7732821242497835,0.6417616463370847,0.5900088435514057,0.5281031406538115,,0.8642597154307144,,0.8125492212989601,0.7812650357156073,0.7536583872481988,0.38199098330693315,0.8367698142069535,0.7674596019141411,0.7899658300018392,0.7175561991449454,0.6586412645242332,,,0.6919543382126084,0.8389889667552106,0.7200006906315825,0.7842194101060561,0.7168505150057771,0.6994776315405491,0.6511899114484504,0.6119887349161647,,,0.7791561051796094,0.7933737501772059,0.8024376932872476,0.7807488660732924,,0.8037582315442422,,0.7001774216055658,0.6889386035119522,0.5617036888799947,,0.8109047198692787,0.8122689216498878,0.6721750321750322,,0.6361496769521481,0.8015992046827729,0.7356464484547632,,0.7014416340977804,,0.7968458940962562,,0.7372065727699529,0.6300273292888572,0.5953401828331041,,,0.8143365686527138,0.7540575017172015,0.7546720467568664,0.6214566929133859,0.6312036795276065,0.5645713760962395,0.707892919527156,0.796982652461936,,0.8081130326375346,0.7890190273000391,0.7701317860926563,0.7604523504890834,0.6732229439209587,0.7054899948691638,0.619172959817838,0.6616111850865513,,0.805862898897027,0.8332509411719967,0.7985244366291405,0.649020365811479,0.6130496847614894,0.8108383867552218,0.7894847374334527,,0.4437339980831447,0.7997496169513061,0.6928970784456577,0.5424023635069392,0.7235674848528711,0.6032974139610264,46.80433734354447,-16.319918345420387
,0.6955858202146544,0.8482427077242904,0.7616153457849573,0.6380677150859553,0.7652587340561516,0.7306551015749829,0.5500051106217303,0.6253022317312875,0.7766620671310536,0.8223749522718597,,0.8551862249003166,0.7822705606304325,0.7221315180193892,0.5941138762115253,0.5758940720512749,,,0.6282028054048384,0.6860473925670273,0.7850518910433445,,0.6772476417863713,,,0.7702517162471396,0.7065456171387468,,,0.7026651711798322,0.5991003572111073,0.6889253999921762,,0.8504924598824312,0.7873122492769847,0.7118080574411871,0.7834745026718299,0.6417616463370847,0.5900088435514057,0.5282286362754028,,0.8683203894749043,,0.7719417565771168,0.7331315250855679,0.7536583872481988,0.36893148739794096,0.844158610145512,0.7737660194338257,0.7936353952674428,0.7415199656504938,0.6586412645242332,,,0.6801973808051202,0.8141370062275558,0.7200006906315825,0.7598244639275255,0.7460604417126157,0.6885811056005806,0.6457208247174319,0.624032302713848,,,0.7811744857898509,0.8160371542476675,0.83087904428308,0.8111726029989121,,0.8010136036276341,,0.6948578268764519,0.6692844344477908,0.5615933163211804,,0.7876522754231704,0.7947413832251033,0.6918312617061128,,0.6331359596581898,0.8159854111995729,0.7264400824050871,,0.6968619266441426,,0.7900058301881002,,0.7270455330475242,0.6493579907938304,0.606272161084676,,,0.8115068599333386,0.7283134160962217,0.7669250387558134,0.5848221514546338,0.6457106313628815,0.575293056807935,0.6927648266698877,0.7893965226128997,,0.8099573869932185,0.7610197718092269,0.7740205382780943,0.7693782470918971,0.728098262558396,0.7054899948691638,0.6451985875441393,0.6480417409682319,,0.8201494413909545,0.7972033559728327,0.7692757401213329,0.6382110837309286,0.6282901001790272,0.7859319954083046,0.7894847374334527,,0.5080138752121611,0.8186144693916716,0.6930495292672942,0.5632686496720609,0.712686045886841,0.6086970485274755,46.8046068381297,-16.319918345420387
,0.6996145126572437,0.831052453976229,0.7982246019444836,0.6439593819672291,0.7692043399638336,0.7562649577721079,0.5437088963009026,0.6134392326269602,0.8093927355278091,0.8262999499660216,,0.8575674439871971,0.7855943964483713,0.6949586469237122,0.5940711538093506,0.5816803502503772,,,0.6515901880368334,0.682311453346735,0.7918844115025566,,0.6997449783079158,,,0.7656438612203575,0.6951367290059376,,,0.6812509477552696,0.5803372855143973,0.7717486597410255,,0.8482153029121279,0.8132179736569598,0.7472590574629756,0.7784955002978898,0.6417616463370847,0.5900088435514057,0.5379718331361398,,0.8739695164621343,,0.7959611530753815,0.7424139586471767,0.7536583872481988,,0.8441455696202533,0.7735807749953689,0.7936353952674428,0.7415199656504938,0.6528450524298717,,,0.6578167656458229,0.8365438598105897,0.7436790562124221,0.7799205899035734,0.7712033203674928,0.6941097260314661,0.6672598769512381,0.6018182688166898,,,0.8100475965648807,0.8203578394779298,0.83087904428308,0.8111726029989121,,0.8457742245192783,,0.6948578268764519,0.6796623634558092,0.538385093167702,,0.8160171775777787,0.8002298240961726,0.7233110151417083,,0.641601353190947,0.8231330905111237,0.7356464484547632,,0.6968619266441426,,0.7968458940962562,,0.7606222969482737,0.6542045323823767,0.5856718176212345,,,0.8052187034208638,0.7540575017172015,0.791332462848971,0.6526604290709764,0.6457106313628815,0.5699611960739557,0.7013076507949686,0.798702599809648,,0.828363071371291,0.7862905720067513,0.777756504757711,0.7735841696168213,0.7333031282822251,0.7054899948691638,0.6710438829787234,0.6799964772562859,,0.8445077197884796,0.8381590359667092,0.7950119111283971,0.6436774486718719,0.6462240536065007,0.8108383867552218,0.79363233038591,,0.503077472121867,0.8457867685198284,0.696412232901225,0.5738560949098476,0.745770696817851,0.5999343589743591,46.80487633271493,-16.319918345420387
,0.7035116205801808,0.8323100503612875,0.7665414277239471,0.6496623078028453,0.7767320627312406,0.7710819873122615,0.5679547313111566,0.618083443953422,0.804146047880166,0.8318793231805598,,0.8598582836576314,0.7919305024750032,0.6743516861424009,0.5867394781841249,0.587109970687876,,,0.6343019002419854,0.6773862470065001,0.7951195182325342,,0.6836491981892121,,,0.7749693870874269,0.7064828498094422,,,0.7098808324358128,0.5525070544823095,0.7951909242164973,,0.8548477661473479,0.820516874203718,0.7308512756335505,0.7555950196720991,0.6805421686746989,0.6023775568210151,0.5537578851581657,,0.8739695164621343,,0.7986931084264113,0.7510251623506136,0.7248100528941216,,0.8326552634265133,0.7975942476984074,0.8199100611815567,0.7467040673211781,0.6697453970954609,,0.610086196809548,0.6474533214784708,0.8221410239679847,0.7518954314806814,0.7961846834393143,0.7558257443336006,0.6994776315405491,0.630101567911955,0.6119887349161647,,,0.8000796000099502,0.8264860715919398,0.8375937301419191,0.7919540436873098,,0.8559274440281304,,0.7001774216055658,0.6739334711520392,0.5502662578667099,,0.8208429350582331,0.8079243936020125,0.7026899383983574,,0.6390920059485394,0.8275922422343166,0.7400089844975039,,0.6801470922876675,,0.8195096126650759,,0.7466645294511441,0.6396783489499751,0.5953401828331041,,,0.8223557450849687,0.7849071002964572,0.771253570482052,0.7247848071949666,0.655938536126053,0.5805799306161066,0.7045189480427747,0.798702599809648,,0.8315326007416106,0.7923656781771038,0.7813935969868174,0.7735841696168213,0.7430530064782389,0.716388255206417,0.6556158815857321,0.6815519372346714,,0.8484725752940669,0.8405222577829503,0.8274160044213215,0.6343451349343898,0.6156808035714286,0.8163180741910024,0.7975971731448763,,0.49039131542147024,0.8501548668511629,0.6847386051532808,0.5666049356130755,0.7506458591501964,0.6085549819764129,46.805145827300166,-16.319918345420387
,0.6811495648654119,0.8015287891808766,0.7665414277239471,0.6336289939782024,0.7767320627312406,0.7663797679532874,0.5620031293243011,0.6226173872617388,0.7854857150588919,0.8281911318260047,,0.8551862249003166,0.8134227452126882,0.6802150278261169,0.6054097796463552,0.5980121087116934,,,0.6402771498952846,0.7002049756842571,0.7951195182325342,,0.7118227561727192,,,0.7704133208720366,0.701365153604765,,,0.7200965357735432,0.5194413670393124,0.5885719431749105,,0.8504924598824312,0.820516874203718,0.7217992062325445,0.7502306180563912,0.6805421686746989,0.6221302372539123,0.5363747075601704,,0.8721451699478813,,0.7746880190159838,0.7504107185580988,0.7302891094563091,,0.8326552634265133,0.7795204688894164,0.8199100611815567,0.7282455192546464,0.6697453970954609,,0.716764171878152,0.6202612296909844,0.7982307678886117,0.7518954314806814,0.7923321783712216,0.7803254067584481,0.7295488276892335,0.6775401596530994,0.6168621889905891,,,0.7831413145274326,0.8244802246151194,0.8354155396993035,0.7665835234384014,,0.833938355013277,,0.7103403116152764,0.6739334711520392,0.5443803641978113,,0.7988388374104826,0.7893559213680676,0.7026899383983574,,0.6280371227111842,0.8066127577104287,0.7643550230763282,,0.6848176085962097,,0.8073067717865693,,0.7737073918039067,0.6489182035877831,0.6199436060224512,,,0.8248539248962394,0.7849071002964572,0.802945637813769,0.7491039426523297,0.6416156766304613,0.5698292598842379,0.7107899094811646,0.7878455354720982,,0.817041628031819,0.7714746309180385,0.777756504757711,0.7466025105406209,0.7164545090415294,0.721540414727042,0.6409933240118947,0.689496441395043,,0.8292258625688606,0.8428019609424712,0.856332487671389,0.6591654482949382,0.6414394722975744,0.8140235525954279,0.7975971731448763,,0.5384450839084265,0.8287712179127191,0.7062701355302455,0.5560736918099415,0.7336547753060838,0.6074025523383584,46.8054153218854,-16.319918345420387
,0.6811495648654119,0.8058950794208473,0.7712924128979766,0.655149652037795,0.7211036933442402,0.7663797679532874,0.5560851750341451,0.6116276045899295,0.8022110118384356,0.8281911318260047,,0.8298135002865834,0.77090503475036,0.6949586469237122,0.6108644602627137,0.6155111506620284,,,0.6684859138726035,0.7068408517461741,0.7982555865794763,,0.7118227561727192,,,0.7704133208720366,0.6915817951819466,,,0.7068508658949768,0.5096234194988973,0.4138228499575986,,0.8504924598824312,0.820516874203718,0.7392933397616916,0.7555950196720991,0.660895151344475,0.5963103965007492,0.536550972662885,,0.8721451699478813,,0.7712616316814542,0.7497967058373328,0.7248100528941216,,0.8344608727010459,0.7823584029712163,0.8199100611815567,0.7467040673211781,0.6697453970954609,,0.7365176502351114,0.5602572179101638,0.8221410239679847,0.7757227617354869,0.7598244639275255,0.7557738560955113,0.6994776315405491,0.6616723703256356,0.621652587453284,,,0.7869997098425124,0.8244802246151194,0.8155241678628152,0.7883697712972036,,0.8139851886329824,,0.7103403116152764,0.7018724237999298,0.5258098361895401,,0.7988388374104826,0.7866514449291166,0.7078048534382726,,0.6361496769521481,0.8066127577104287,0.7682548537329581,,0.6848176085962097,,0.7723197514443237,,0.8012154212650106,0.6451582919710744,0.5941777139268601,,,0.8052187034208638,0.7849071002964572,0.7441354713370255,0.6981504271029391,0.665628285502901,0.5698292598842379,0.7136516219355044,0.7791332727174194,,0.817041628031819,0.7650612401679631,0.784913561489003,0.7202504824246094,0.7214827893943901,0.721540414727042,0.6605984515589036,0.6719018174123623,,0.8130554397665694,0.8212561670165369,0.8052003252513306,0.6640571751280405,0.6508096396533375,0.7933768255757309,0.7975971731448763,,0.6597919349141418,0.8287712179127191,0.6881154685806725,0.5456815308279944,0.7287200040586473,0.6023468057366363,46.80568481647063,-16.319918345420387
,0.7036630095816704,0.8090412952519556,0.7416024609289436,0.655149652037795,0.744908150526128,0.7663797679532874,0.5678078035197943,0.6313698141360408,0.8060718424101971,0.8075357634524452,,0.8298135002865834,0.7798180268836417,0.7006094735716577,0.6301088843301247,0.5978165201233988,,,0.6402771498952846,0.6980812770142018,0.7951195182325342,,0.6772476417863713,,,0.7353540572347083,0.6860330679500314,,,0.7068508658949768,0.5302454540336656,0.34044868469334816,,0.8251665945478148,0.8169210483878617,0.7547524329087352,0.7555950196720991,0.660895151344475,0.627793191921,0.5438088560162253,,0.8739695164621343,,0.7952655150351887,0.8016187020832991,0.7191354230690433,,0.8326552634265133,0.7820031488434056,0.7861865767976272,0.7175561991449454,0.6642851260088948,,0.7318726102983263,0.486758277090009,0.8195332085731436,0.7558092030115308,0.7598244639275255,0.7276874821785002,0.7295488276892335,0.6412135674109426,0.6426795855787202,,,0.784965524973373,0.8224429564279142,0.8354155396993035,0.7846156714330991,,0.8520253110068442,,0.7103403116152764,0.6828820266305987,0.5443803641978113,,0.8039733718040082,0.8079243936020125,0.7078048534382726,,0.6390920059485394,0.8297462572324509,0.7643550230763282,,0.6644543883744628,,0.7108385945195518,,0.7695075923812866,0.6532521606423037,0.6090999869752095,,,0.8010089433168787,0.7584122914397525,0.771253570482052,0.7029695917367883,0.670253924062785,0.5799730706540996,0.716602505058139,0.7964054143594113,,0.8136274662109679,0.7685866487663406,0.7339785892359584,0.7466025105406209,0.6906555815363299,0.721540414727042,0.6655111800693293,0.6745500745990303,,0.8270519552300679,0.818694745921081,0.7805869485964274,0.6687755004080066,0.5882508450252091,0.7701189102767911,0.79363233038591,,0.7496773381181728,0.8080543043155095,0.7062954602457989,0.5491068604087143,0.7287200040586473,0.6230993589269058,46.805954311055864,-16.319918345420387
